Data,Aluno,Serie,Curso,Estagio,Item,Nota
04/06/2026 12:19:55,anonimo,N/A,N/A,1,Almoço-Quarta,3
04/06/2026 12:19:55,anonimo,N/A,N/A,2,Refeitório,3
04/06/2026 12:19:55,anonimo,N/A,N/A,3,Humanas,3
04/06/2026 12:19:55,anonimo,N/A,N/A,2,Salas de Aula,3
04/06/2026 12:19:55,anonimo,N/A,N/A,1,Almoço-Quinta,3
04/06/2026 12:19:55,anonimo,N/A,N/A,2,Banheiros,3
04/06/2026 12:19:55,anonimo,N/A,N/A,1,Almoço-Sexta,3
04/06/2026 12:19:55,anonimo,N/A,N/A,1,Almoço-Terça,3
04/06/2026 12:19:55,anonimo,N/A,N/A,3,Ciências da natureza,3
04/06/2026 12:19:55,anonimo,N/A,N/A,1,Merenda da tarde-Todos os dias,3
04/06/2026 12:19:55,anonimo,N/A,N/A,3,Matemática,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Almoço-Quinta,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Almoço-Sexta,3
04/06/2026 12:19:54,anonimo,N/A,N/A,2,Refeitório,3
04/06/2026 12:19:54,anonimo,N/A,N/A,2,Banheiros,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Almoço-Quarta,3
04/06/2026 12:19:54,anonimo,N/A,N/A,2,Salas de Aula,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Almoço-Terça,3
04/06/2026 12:19:54,anonimo,N/A,N/A,4,O quão respeitado(@) você é nessa escola ?,3
04/06/2026 12:19:54,anonimo,N/A,N/A,4,O quão acolhido você foi na escola ?,3
04/06/2026 12:19:54,anonimo,N/A,N/A,4,"Se você precisou de ajuda da coordenação,
como avalia a rapidez e a atenção do atendimento?",3
04/06/2026 12:19:54,anonimo,N/A,N/A,3,Matemática,3
04/06/2026 12:19:54,anonimo,N/A,N/A,3,Ciências da natureza,3
04/06/2026 12:19:54,anonimo,N/A,N/A,3,Humanas,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Merenda da tarde-Todos os dias,3
04/06/2026 12:19:54,anonimo,N/A,N/A,3,Linguagens,3
04/06/2026 12:19:54,anonimo,N/A,N/A,2,Laboratórios,3
04/06/2026 12:19:54,anonimo,N/A,N/A,4,Qual foi o melhor almoço da semana?,Terça
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Almoço-Segunda,3
04/06/2026 12:19:54,anonimo,N/A,N/A,2,Auditório,3
04/06/2026 12:19:54,anonimo,N/A,N/A,1,Merenda da manhã-Todos os dias,3
04/06/2026 12:19:53,anonimo,N/A,N/A,2,Laboratórios,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Almoço-Sexta,3
04/06/2026 12:19:53,anonimo,N/A,N/A,4,Qual foi o melhor almoço da semana?,Terça
04/06/2026 12:19:53,anonimo,N/A,N/A,2,Auditório,3
04/06/2026 12:19:53,anonimo,N/A,N/A,4,O quão respeitado(@) você é nessa escola ?,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Almoço-Quarta,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Almoço-Quinta,3
04/06/2026 12:19:53,anonimo,N/A,N/A,3,Humanas,3
04/06/2026 12:19:53,anonimo,N/A,N/A,3,Linguagens,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Merenda da tarde-Todos os dias,3
04/06/2026 12:19:53,anonimo,N/A,N/A,3,Matemática,3
04/06/2026 12:19:53,anonimo,N/A,N/A,2,Refeitório,3
04/06/2026 12:19:53,anonimo,N/A,N/A,3,Ciências da natureza,3
04/06/2026 12:19:53,anonimo,N/A,N/A,2,Salas de Aula,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Merenda da manhã-Todos os dias,3
04/06/2026 12:19:53,anonimo,N/A,N/A,4,"Se você precisou de ajuda da coordenação,
como avalia a rapidez e a atenção do atendimento?",3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Almoço-Segunda,3
04/06/2026 12:19:53,anonimo,N/A,N/A,1,Almoço-Terça,3
04/06/2026 12:19:53,anonimo,N/A,N/A,4,O quão acolhido você foi na escola ?,3
04/06/2026 12:19:53,anonimo,N/A,N/A,2,Banheiros,3
